EmployeeID,Age,Gender,MaritalStatus,EducationLevel,EducationField,Department,JobRole,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,PercentSalaryHike,BonusPercent,StockOptionLevel,PerformanceRating,TrainingTimesLastYear,CertificationCount,AbsenceDays,LateMarks,OvertimeHours,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,EmployeeEngagementScore,ManagerRating,TeamSize,ProjectsHandled,AverageMonthlyHours,PerformanceTrend3Months,PerformanceTrend6Months,SalaryGrowthLast3Years,Attrition,IncomePerYearExperience,PromotionGapRatio,StressIndex,OverallSatisfaction,CareerGrowthScore,EmployeeRiskScore
2277.0,54.0,1,2,2,0,4,3,2.0,12.0,12.0,9.0,5.0,9.0,52256.0,19.0,31.0,1.0,2.0,14.0,3.0,4.0,18.0,41.0,5.0,5.0,1.0,5.0,96.0,1.0,17.0,19.0,296.0,0.559187919022889,0.158688544598467,33.0,0.0,4019.6923076923076,0.38461538461538464,164.0,4.0,36.0,4.449999999999999
2278.0,56.0,0,1,2,0,4,3,5.0,25.0,16.0,6.0,7.0,3.0,184282.0,8.0,29.0,2.0,5.0,0.0,0.0,0.0,12.0,88.0,5.0,5.0,4.0,4.0,86.0,1.0,9.0,10.0,290.0,-1.691385525352982,1.88281737939445,49.0,0.0,7087.7692307692305,0.4117647058823529,0.0,4.5,8.0,7.4
2279.0,46.0,1,2,0,0,3,1,4.0,7.0,15.0,5.0,0.0,0.0,171320.0,10.0,25.0,2.0,2.0,11.0,17.0,14.0,6.0,20.0,3.0,2.0,5.0,2.0,82.0,5.0,7.0,17.0,304.0,1.5178846637856032,-1.2497468691760676,52.0,0.0,21415.0,0.0,280.0,3.0,38.0,9.4
2280.0,53.0,1,1,2,4,0,2,1.0,25.0,3.0,5.0,0.0,5.0,39076.0,16.0,38.0,3.0,1.0,2.0,12.0,8.0,4.0,64.0,5.0,3.0,5.0,1.0,80.0,2.0,17.0,4.0,162.0,-0.5439780445343495,-0.0577183836291915,57.0,0.0,1502.923076923077,0.0,512.0,3.5,30.0,10.0
2281.0,55.0,1,2,1,5,3,4,5.0,13.0,15.0,8.0,9.0,7.0,161465.0,18.0,4.0,0.0,5.0,4.0,5.0,27.0,6.0,86.0,1.0,5.0,4.0,2.0,2.0,3.0,4.0,2.0,158.0,-0.8561096398340194,0.6519665497005835,13.0,0.0,11533.214285714286,0.5625,2322.0,3.0,27.0,16.0
2282.0,56.0,1,0,0,5,2,1,2.0,5.0,3.0,3.0,3.0,10.0,90179.0,24.0,34.0,3.0,1.0,0.0,11.0,28.0,8.0,16.0,2.0,3.0,1.0,2.0,45.0,3.0,11.0,11.0,263.0,0.2388079806483596,-1.1470968065579137,47.0,0.0,15029.833333333334,0.75,448.0,2.0,35.0,11.600000000000001
2283.0,54.0,1,2,2,0,0,0,4.0,15.0,5.0,7.0,0.0,0.0,190502.0,20.0,38.0,1.0,1.0,7.0,7.0,8.0,8.0,77.0,3.0,2.0,1.0,2.0,26.0,1.0,2.0,4.0,319.0,0.941528975957387,-2.346578942701352,21.0,1.0,11906.375,0.0,616.0,2.0,34.0,11.65
2284.0,52.0,1,0,0,1,4,3,1.0,34.0,15.0,1.0,6.0,6.0,166010.0,12.0,4.0,1.0,3.0,12.0,1.0,18.0,12.0,99.0,3.0,2.0,3.0,2.0,27.0,3.0,14.0,12.0,141.0,0.4052819763321099,-1.9290222747087644,35.0,1.0,4743.142857142857,0.375,1782.0,2.5,25.0,13.75
2285.0,24.0,1,2,0,2,2,0,1.0,33.0,9.0,7.0,3.0,6.0,112167.0,28.0,3.0,3.0,1.0,7.0,3.0,0.0,17.0,33.0,5.0,4.0,5.0,3.0,38.0,2.0,16.0,9.0,290.0,-0.7114054671619702,-0.1813375879810095,3.0,0.0,3299.029411764706,0.3,0.0,4.25,38.0,5.65
2286.0,44.0,0,1,1,0,2,1,4.0,39.0,6.0,9.0,0.0,12.0,160039.0,15.0,4.0,0.0,4.0,4.0,9.0,15.0,16.0,84.0,5.0,3.0,3.0,1.0,35.0,3.0,16.0,3.0,309.0,0.0533804806038833,1.4007004965186445,35.0,0.0,4000.975,0.0,1260.0,3.0,28.0,11.7
2287.0,45.0,0,2,2,0,3,3,4.0,26.0,1.0,5.0,0.0,0.0,127161.0,27.0,11.0,1.0,4.0,10.0,5.0,6.0,9.0,79.0,5.0,2.0,5.0,4.0,33.0,5.0,6.0,11.0,253.0,0.4306964813533686,1.8912257092776676,59.0,1.0,4709.666666666667,0.0,474.0,4.0,42.0,7.550000000000001
2288.0,39.0,0,1,0,1,3,2,1.0,35.0,9.0,7.0,5.0,1.0,152394.0,6.0,5.0,0.0,2.0,12.0,18.0,3.0,13.0,82.0,2.0,3.0,5.0,5.0,20.0,5.0,23.0,15.0,156.0,0.5504621699573556,-0.2166707116909292,42.0,0.0,4233.166666666667,0.5,246.0,3.75,36.0,9.399999999999999
2289.0,31.0,0,2,2,4,1,3,1.0,11.0,15.0,2.0,5.0,14.0,166067.0,28.0,29.0,0.0,1.0,2.0,18.0,2.0,3.0,64.0,1.0,3.0,2.0,4.0,4.0,3.0,21.0,4.0,223.0,2.3922563744417507,-0.5175643469310961,1.0,0.0,13838.916666666666,0.3125,128.0,2.5,48.0,10.4
2290.0,24.0,1,1,0,0,4,3,2.0,0.0,7.0,3.0,5.0,9.0,191335.0,22.0,37.0,2.0,5.0,13.0,15.0,4.0,12.0,75.0,5.0,3.0,1.0,5.0,59.0,2.0,10.0,19.0,147.0,0.6743450604221789,0.1297799869473892,11.0,0.0,191335.0,0.625,300.0,3.5,50.0,6.15
2291.0,54.0,0,1,1,1,4,3,5.0,28.0,8.0,5.0,8.0,1.0,104850.0,5.0,7.0,3.0,2.0,10.0,19.0,15.0,1.0,27.0,4.0,3.0,4.0,3.0,69.0,5.0,4.0,2.0,304.0,-1.069942468240091,-0.6003196866972631,49.0,1.0,3615.5172413793102,0.8888888888888888,405.0,3.5,34.0,7.85
2292.0,39.0,1,1,0,4,3,1,5.0,16.0,12.0,0.0,6.0,9.0,110515.0,29.0,8.0,3.0,3.0,4.0,2.0,10.0,1.0,41.0,5.0,1.0,4.0,3.0,73.0,3.0,23.0,14.0,206.0,2.4808825524543145,0.5620876108388453,26.0,0.0,6500.882352941177,0.46153846153846156,410.0,3.25,35.0,7.05
2293.0,22.0,0,1,0,4,4,3,1.0,17.0,19.0,0.0,6.0,10.0,145483.0,18.0,5.0,3.0,1.0,11.0,18.0,27.0,7.0,27.0,5.0,2.0,5.0,5.0,61.0,1.0,19.0,14.0,164.0,-2.812595120742238,1.6612603990101478,35.0,1.0,8082.388888888889,0.3,729.0,4.25,47.0,6.050000000000001
2294.0,19.0,0,2,2,3,4,1,1.0,15.0,7.0,7.0,0.0,14.0,55310.0,25.0,16.0,3.0,2.0,6.0,0.0,1.0,2.0,53.0,4.0,5.0,4.0,5.0,18.0,5.0,8.0,3.0,291.0,0.0428724082777649,0.4456131915764834,40.0,0.0,3456.875,0.0,53.0,4.5,31.0,5.75
2295.0,44.0,1,2,2,3,2,0,3.0,34.0,13.0,5.0,7.0,3.0,141752.0,26.0,27.0,0.0,2.0,1.0,13.0,1.0,13.0,92.0,2.0,5.0,3.0,4.0,10.0,4.0,11.0,7.0,201.0,1.9534604810084928,1.5850906067216652,53.0,0.0,4050.057142857143,0.5,92.0,3.5,40.0,10.7
2296.0,38.0,1,1,0,3,0,2,1.0,8.0,9.0,3.0,5.0,1.0,44259.0,5.0,33.0,3.0,1.0,2.0,14.0,19.0,17.0,88.0,2.0,4.0,5.0,2.0,52.0,4.0,23.0,10.0,249.0,0.9293223429938728,-0.1415828017542807,14.0,0.0,4917.666666666667,0.5,1672.0,3.25,21.0,14.3
2297.0,55.0,0,2,1,0,0,3,5.0,38.0,8.0,4.0,4.0,4.0,130274.0,5.0,28.0,3.0,1.0,1.0,16.0,13.0,2.0,98.0,2.0,2.0,2.0,3.0,46.0,5.0,17.0,9.0,213.0,1.0775834028956632,-1.8993625169588224,36.0,0.0,3340.358974358974,0.4444444444444444,1274.0,2.25,22.0,13.200000000000001
2298.0,32.0,0,2,0,4,1,1,2.0,37.0,1.0,6.0,5.0,12.0,40214.0,12.0,18.0,3.0,5.0,11.0,14.0,26.0,9.0,55.0,5.0,4.0,4.0,3.0,93.0,4.0,20.0,2.0,135.0,-0.6823384933504193,-1.395430332291966,45.0,0.0,1058.2631578947369,2.5,1430.0,4.0,37.0,9.35
2299.0,38.0,0,2,0,0,0,3,3.0,5.0,11.0,7.0,8.0,14.0,21320.0,18.0,26.0,2.0,4.0,11.0,10.0,27.0,10.0,27.0,2.0,2.0,1.0,3.0,48.0,5.0,18.0,12.0,219.0,-0.3872405026287432,2.075526646585278,32.0,0.0,3553.3333333333335,0.6666666666666666,729.0,2.0,39.0,11.049999999999999
2300.0,27.0,0,2,1,0,4,3,5.0,25.0,15.0,9.0,3.0,14.0,282215.25,17.0,17.0,2.0,3.0,9.0,2.0,22.0,5.0,46.0,5.0,1.0,5.0,5.0,41.0,5.0,3.0,17.0,229.0,-0.8095861494401516,0.5966467845825185,54.0,0.0,10854.432692307691,0.1875,1012.0,4.0,28.0,6.5
2301.0,40.0,1,1,2,5,2,3,2.0,16.0,0.0,6.0,6.0,13.0,58931.0,14.0,4.0,3.0,1.0,11.0,0.0,20.0,1.0,89.0,5.0,4.0,4.0,2.0,71.0,2.0,24.0,7.0,159.0,-0.3249122068058859,0.3237808754626488,34.0,0.0,3466.529411764706,6.0,1780.0,3.75,25.0,11.45
2302.0,56.0,0,1,1,2,0,4,3.0,23.0,12.0,6.0,2.0,7.0,74609.0,9.0,5.0,0.0,1.0,14.0,15.0,6.0,13.0,97.0,1.0,2.0,5.0,3.0,2.0,1.0,9.0,7.0,216.0,0.0728218922426167,2.4076238521146203,9.0,0.0,3108.7083333333335,0.15384615384615385,582.0,2.75,38.0,13.45
2303.0,22.0,0,0,2,2,4,2,3.0,9.0,14.0,6.0,1.0,1.0,165048.0,22.0,19.0,2.0,4.0,12.0,18.0,12.0,18.0,86.0,4.0,3.0,1.0,5.0,61.0,2.0,16.0,12.0,138.0,1.4637127583060356,0.9070438498387208,52.0,0.0,16504.8,0.06666666666666667,1032.0,3.25,52.0,8.5
2304.0,18.0,0,2,2,5,4,2,3.0,31.0,9.0,3.0,2.0,7.0,42577.0,11.0,25.0,0.0,1.0,11.0,6.0,20.0,8.0,98.0,5.0,2.0,4.0,3.0,97.0,5.0,14.0,4.0,283.0,0.98315475464842,0.8015279018285625,18.0,0.0,1330.53125,0.2,1960.0,3.5,28.0,10.9
2305.0,30.0,0,0,0,0,3,1,3.0,2.0,14.0,4.0,6.0,3.0,55494.0,21.0,25.0,2.0,4.0,9.0,1.0,16.0,16.0,77.0,1.0,2.0,2.0,2.0,32.0,3.0,15.0,13.0,262.0,-0.3434195092769083,-0.1615897313986098,24.0,0.0,18498.0,0.4,1232.0,1.75,31.0,14.45
2306.0,38.0,0,1,2,1,3,0,3.0,18.0,19.0,9.0,5.0,12.0,38310.0,15.0,6.0,2.0,4.0,6.0,17.0,16.0,18.0,46.0,2.0,1.0,2.0,4.0,66.0,1.0,6.0,2.0,224.0,0.9091082630706606,-1.3199139373434694,29.0,0.0,2016.3157894736842,0.25,736.0,2.25,38.0,9.899999999999999
2307.0,43.0,1,0,2,4,0,0,3.0,34.0,5.0,6.0,2.0,6.0,83239.0,8.0,39.0,0.0,4.0,4.0,4.0,13.0,6.0,0.0,1.0,4.0,4.0,1.0,58.0,1.0,21.0,11.0,157.0,0.0571207070472712,0.1080041615312834,37.0,0.0,2378.2571428571428,0.3333333333333333,0.0,2.5,16.0,11.3
2308.0,38.0,1,1,2,5,3,0,4.0,26.0,16.0,2.0,3.0,10.0,99140.0,5.0,3.0,0.0,1.0,14.0,15.0,6.0,2.0,53.0,1.0,3.0,1.0,4.0,6.0,1.0,15.0,12.0,177.0,-3.278585487759184,-0.3604040247208944,43.0,0.0,3671.8518518518517,0.17647058823529413,318.0,2.25,34.0,10.25
2309.0,35.0,1,1,0,3,4,3,2.0,24.0,2.0,4.0,0.0,5.0,74591.0,20.0,8.0,1.0,5.0,1.0,9.0,27.0,8.0,84.0,3.0,1.0,4.0,5.0,11.0,1.0,16.0,6.0,189.0,1.354552187051422,-2.508663000193076,32.0,0.0,2983.64,0.0,2268.0,3.25,30.0,10.9
2310.0,54.0,1,2,0,5,4,1,5.0,20.0,1.0,6.0,6.0,3.0,51687.0,28.0,19.0,3.0,5.0,9.0,11.0,25.0,5.0,98.0,4.0,2.0,2.0,4.0,16.0,4.0,23.0,13.0,251.0,-0.5130898088387249,2.659283689632349,20.0,0.0,2461.285714285714,3.0,2450.0,3.0,48.0,11.4
2311.0,49.0,1,2,2,5,3,3,1.0,1.0,14.0,1.0,4.0,5.0,67699.0,19.0,13.0,2.0,1.0,10.0,7.0,23.0,19.0,89.0,3.0,1.0,4.0,3.0,14.0,3.0,24.0,2.0,211.0,0.209204573083271,0.8275591259144544,21.0,0.0,33849.5,0.26666666666666666,2047.0,2.75,36.0,12.75
2312.0,53.0,0,2,0,5,2,4,5.0,19.0,7.0,6.0,0.0,11.0,170061.0,25.0,17.0,3.0,4.0,3.0,11.0,29.0,12.0,39.0,4.0,5.0,5.0,5.0,24.0,4.0,11.0,12.0,239.0,0.5670754032064975,-1.2685760196095153,18.0,0.0,8503.05,0.0,1131.0,4.75,39.0,7.8500000000000005
2313.0,34.0,1,0,2,2,3,1,4.0,22.0,15.0,5.0,3.0,11.0,31615.0,22.0,13.0,0.0,4.0,5.0,12.0,23.0,16.0,85.0,3.0,5.0,3.0,3.0,19.0,5.0,6.0,14.0,300.0,0.0463592589076733,-1.3278792573621332,32.0,0.0,1374.5652173913043,0.1875,1955.0,3.5,39.0,12.55
2314.0,52.0,1,0,0,0,2,1,4.0,32.0,11.0,7.0,3.0,12.0,165689.0,19.0,1.0,2.0,5.0,8.0,11.0,11.0,18.0,52.0,2.0,5.0,1.0,4.0,100.0,5.0,15.0,13.0,185.0,-1.4190036954436978,0.2227011680918959,33.0,0.0,5020.878787878788,0.25,572.0,3.0,38.0,9.7
2315.0,28.0,0,1,0,5,3,1,3.0,7.0,18.0,6.0,6.0,2.0,48238.0,24.0,1.0,1.0,2.0,11.0,4.0,22.0,16.0,43.0,3.0,5.0,5.0,1.0,50.0,1.0,7.0,14.0,160.0,-0.6945475407225898,-0.0145002940296954,13.0,0.0,6029.75,0.3157894736842105,946.0,3.5,39.0,12.35
2316.0,38.0,1,1,3,5,4,4,4.0,36.0,11.0,3.0,5.0,9.0,71871.0,22.0,7.0,3.0,3.0,0.0,1.0,3.0,10.0,61.0,3.0,3.0,1.0,1.0,75.0,5.0,8.0,5.0,239.0,-0.1456705606914454,-1.0876762865736826,57.0,0.0,1942.4594594594594,0.4166666666666667,183.0,2.0,23.0,11.350000000000001
2317.0,43.0,1,0,0,5,4,1,5.0,29.0,12.0,4.0,9.0,13.0,135465.0,12.0,27.0,1.0,4.0,5.0,2.0,12.0,9.0,76.0,1.0,5.0,4.0,4.0,43.0,5.0,11.0,13.0,303.0,0.7162605216039896,-0.1560892229866454,34.0,0.0,4515.5,0.6923076923076923,912.0,3.5,19.0,12.0
2318.0,21.0,1,1,2,1,3,4,4.0,30.0,0.0,9.0,9.0,12.0,108779.0,26.0,1.0,2.0,1.0,5.0,3.0,9.0,1.0,85.0,5.0,2.0,1.0,4.0,56.0,2.0,6.0,9.0,287.0,1.844603460516662,-0.8638349548633025,17.0,1.0,3509.0,9.0,765.0,3.0,34.0,8.15
2319.0,51.0,1,1,0,1,1,0,5.0,17.0,12.0,9.0,3.0,11.0,179500.0,13.0,0.0,0.0,5.0,0.0,3.0,12.0,3.0,95.0,3.0,2.0,3.0,5.0,19.0,2.0,11.0,12.0,316.0,-0.1474499281626415,-0.8309433835192587,24.0,0.0,9972.222222222223,0.23076923076923078,1140.0,3.25,16.0,9.95
2320.0,35.0,0,1,0,4,2,1,3.0,30.0,3.0,5.0,4.0,3.0,164251.0,18.0,27.0,2.0,2.0,3.0,14.0,25.0,10.0,42.0,1.0,2.0,2.0,5.0,43.0,3.0,10.0,5.0,135.0,0.6481901804314475,-0.3985500605933409,10.0,0.0,5298.419354838709,1.0,1050.0,2.5,35.0,10.6
2321.0,57.0,0,1,0,0,1,3,3.0,25.0,18.0,1.0,1.0,3.0,263885.0,16.0,20.0,1.0,3.0,11.0,2.0,29.0,9.0,40.0,3.0,3.0,5.0,1.0,70.0,5.0,13.0,2.0,189.0,0.7519893883134149,1.026359467812311,28.0,0.0,10149.423076923076,0.05263157894736842,1160.0,3.0,29.0,12.9
2322.0,52.0,1,2,2,5,4,2,4.0,23.0,12.0,9.0,6.0,11.0,98099.0,10.0,21.0,0.0,1.0,0.0,4.0,4.0,10.0,11.0,5.0,1.0,3.0,1.0,57.0,2.0,21.0,1.0,274.0,1.1988242287109443,-0.8454120878586563,33.0,0.0,4087.4583333333335,0.46153846153846156,44.0,2.5,14.0,6.95
2323.0,58.0,0,1,2,4,2,4,1.0,4.0,15.0,5.0,8.0,14.0,160695.0,6.0,9.0,2.0,2.0,14.0,12.0,14.0,7.0,48.0,5.0,1.0,3.0,1.0,63.0,3.0,6.0,14.0,203.0,-0.353251417648147,2.115700484428994,45.0,0.0,32139.0,0.5,672.0,2.5,32.0,9.8
2324.0,46.0,1,1,2,3,3,0,3.0,10.0,7.0,9.0,8.0,12.0,190329.0,7.0,15.0,0.0,4.0,14.0,5.0,1.0,6.0,56.0,4.0,3.0,1.0,5.0,91.0,3.0,17.0,18.0,232.0,1.2177904671024025,0.674495425161287,17.0,0.0,17302.636363636364,1.0,56.0,3.25,26.0,5.9
2325.0,46.0,0,1,0,4,2,0,2.0,23.0,7.0,8.0,6.0,8.0,132570.0,22.0,18.0,2.0,1.0,7.0,17.0,20.0,18.0,15.0,3.0,2.0,4.0,5.0,52.0,2.0,2.0,17.0,299.0,0.211010249084256,0.6569419428320842,37.0,0.0,5523.75,0.75,300.0,3.5,46.0,6.75
2326.0,55.0,0,1,1,3,2,2,2.0,0.0,18.0,7.0,6.0,0.0,119293.0,23.0,21.0,1.0,5.0,0.0,2.0,1.0,15.0,51.0,2.0,2.0,2.0,4.0,68.0,2.0,11.0,14.0,281.0,-0.2371899612242869,1.0305881699621509,30.0,0.0,119293.0,0.3157894736842105,51.0,2.5,25.0,8.649999999999999
2327.0,59.0,0,2,2,3,0,1,3.0,11.0,7.0,4.0,7.0,12.0,145101.0,23.0,4.0,2.0,1.0,5.0,1.0,14.0,11.0,78.0,5.0,4.0,1.0,5.0,14.0,4.0,18.0,8.0,235.0,0.92205730775365,-0.1006209936259671,37.0,0.0,12091.75,0.875,1092.0,3.75,29.0,7.3
2328.0,38.0,0,2,0,0,2,3,4.0,37.0,8.0,4.0,4.0,7.0,140102.0,13.0,21.0,3.0,1.0,13.0,12.0,25.0,8.0,55.0,1.0,5.0,1.0,4.0,2.0,3.0,2.0,12.0,125.0,-0.7606416400827516,0.3775934691861938,26.0,0.0,3686.8947368421054,0.4444444444444444,1375.0,2.75,38.0,12.25
2329.0,59.0,0,1,2,1,4,2,3.0,22.0,16.0,9.0,0.0,8.0,54860.0,17.0,12.0,2.0,2.0,5.0,16.0,27.0,7.0,28.0,5.0,5.0,5.0,2.0,55.0,1.0,8.0,6.0,159.0,-0.5676551934970588,-1.495774062972999,44.0,0.0,2385.217391304348,0.0,756.0,4.25,38.0,9.1
2330.0,30.0,0,1,2,0,1,1,4.0,24.0,0.0,9.0,9.0,7.0,70397.0,12.0,18.0,0.0,2.0,8.0,18.0,26.0,13.0,71.0,3.0,3.0,4.0,4.0,44.0,5.0,13.0,1.0,285.0,-0.034857271237993,0.2194956591614465,35.0,0.0,2815.88,9.0,1846.0,3.5,38.0,11.149999999999999
2331.0,58.0,0,2,0,4,1,1,5.0,11.0,11.0,1.0,9.0,13.0,29979.0,9.0,19.0,0.0,4.0,6.0,16.0,12.0,15.0,87.0,4.0,2.0,1.0,2.0,92.0,1.0,17.0,12.0,271.0,-0.8304658950593995,-0.810991801957615,8.0,0.0,2498.25,0.75,1044.0,2.25,31.0,11.55
2332.0,34.0,0,1,2,3,3,4,1.0,2.0,19.0,9.0,9.0,4.0,100273.0,19.0,2.0,0.0,5.0,11.0,3.0,0.0,0.0,14.0,5.0,3.0,3.0,5.0,84.0,2.0,11.0,6.0,149.0,-0.2393306686378376,-0.3423357829379828,55.0,0.0,33424.333333333336,0.45,0.0,4.0,33.0,2.7
2333.0,26.0,0,1,2,0,0,3,1.0,23.0,0.0,2.0,2.0,7.0,60931.0,11.0,17.0,0.0,5.0,3.0,0.0,20.0,7.0,13.0,2.0,4.0,3.0,1.0,13.0,3.0,17.0,19.0,318.0,1.6896050550721438,-1.0653488605901562,38.0,0.0,2538.7916666666665,2.0,260.0,2.5,14.0,11.65
2334.0,58.0,0,0,2,1,1,3,5.0,25.0,8.0,8.0,2.0,14.0,134824.0,8.0,13.0,0.0,5.0,7.0,11.0,22.0,5.0,1.0,2.0,4.0,2.0,4.0,88.0,2.0,18.0,16.0,128.0,-0.1732863584014906,0.7226006890972816,37.0,1.0,5185.538461538462,0.2222222222222222,22.0,3.0,26.0,8.25
2335.0,18.0,0,1,0,4,1,4,5.0,14.0,17.0,6.0,2.0,12.0,151089.0,28.0,36.0,1.0,3.0,9.0,5.0,20.0,1.0,23.0,3.0,4.0,2.0,3.0,96.0,5.0,16.0,17.0,245.0,-0.5793245750019452,1.2186521283888252,47.0,0.0,10072.6,0.1111111111111111,460.0,3.0,42.0,9.15
2336.0,19.0,1,2,2,0,2,1,5.0,30.0,19.0,7.0,4.0,4.0,41951.0,9.0,14.0,1.0,5.0,0.0,6.0,6.0,15.0,95.0,4.0,2.0,2.0,4.0,13.0,5.0,9.0,10.0,268.0,0.388475227078237,0.8100240074295072,47.0,1.0,1353.258064516129,0.2,570.0,3.0,15.0,9.35
2337.0,46.0,0,1,0,5,4,1,1.0,20.0,19.0,8.0,6.0,6.0,62123.0,16.0,20.0,3.0,1.0,11.0,18.0,2.0,16.0,95.0,2.0,1.0,1.0,5.0,95.0,5.0,18.0,13.0,241.0,0.8295547402415763,-0.3031452701859023,35.0,1.0,2958.2380952380954,0.3,190.0,2.25,45.0,9.95
2338.0,50.0,1,1,1,5,4,3,3.0,20.0,9.0,2.0,8.0,3.0,56938.0,18.0,36.0,2.0,1.0,4.0,18.0,21.0,5.0,79.0,3.0,3.0,5.0,3.0,90.0,4.0,20.0,10.0,159.0,0.3308146142328939,0.2883309090765062,59.0,0.0,2711.3333333333335,0.8,1659.0,3.5,40.0,12.05
2339.0,27.0,0,1,0,0,3,3,2.0,20.0,11.0,4.0,3.0,9.0,119072.0,16.0,16.0,0.0,1.0,9.0,16.0,16.0,11.0,50.0,4.0,1.0,2.0,1.0,75.0,1.0,4.0,9.0,250.0,1.9743106486819448,0.4648877959869024,58.0,0.0,5670.0952380952385,0.25,800.0,2.0,41.0,11.1
2340.0,57.0,1,1,1,0,4,3,4.0,24.0,4.0,3.0,7.0,14.0,123616.0,15.0,38.0,1.0,3.0,6.0,7.0,2.0,7.0,84.0,2.0,1.0,1.0,4.0,49.0,5.0,16.0,8.0,190.0,-0.6906823047029207,0.480406362189665,31.0,0.0,4944.64,1.4,168.0,2.0,28.0,10.4
2341.0,38.0,1,2,0,3,1,3,2.0,11.0,18.0,3.0,9.0,5.0,51514.0,14.0,24.0,3.0,1.0,1.0,0.0,8.0,4.0,66.0,3.0,4.0,5.0,3.0,86.0,5.0,6.0,17.0,125.0,0.4080657798012674,-1.1547036053587518,2.0,0.0,4292.833333333333,0.47368421052631576,528.0,3.75,15.0,10.1
2342.0,45.0,1,1,1,3,2,1,4.0,36.0,6.0,4.0,5.0,5.0,95206.0,18.0,10.0,3.0,2.0,7.0,12.0,14.0,2.0,39.0,1.0,3.0,3.0,4.0,87.0,3.0,22.0,3.0,281.0,-0.1907006287509854,0.6624824436279719,13.0,0.0,2573.135135135135,0.7142857142857143,546.0,2.75,37.0,10.35
2343.0,28.0,0,1,2,1,4,3,1.0,17.0,16.0,4.0,2.0,5.0,129623.0,14.0,14.0,2.0,3.0,13.0,12.0,2.0,10.0,48.0,1.0,5.0,4.0,3.0,58.0,2.0,4.0,4.0,185.0,0.2230878050301994,1.223970235712527,21.0,0.0,7201.277777777777,0.11764705882352941,96.0,3.25,39.0,10.6
2344.0,51.0,0,1,0,4,0,1,3.0,9.0,0.0,3.0,9.0,14.0,22257.0,7.0,2.0,2.0,2.0,10.0,18.0,0.0,9.0,67.0,2.0,3.0,5.0,3.0,90.0,2.0,9.0,11.0,279.0,0.1056386791655968,0.0158981617919649,42.0,0.0,2225.7,9.0,0.0,3.25,35.0,10.35
2345.0,25.0,0,2,0,0,0,4,2.0,5.0,18.0,5.0,4.0,0.0,124686.0,21.0,29.0,0.0,3.0,5.0,1.0,17.0,7.0,73.0,1.0,1.0,1.0,3.0,78.0,4.0,2.0,4.0,200.0,-0.5009188932110186,-1.4558294019872036,20.0,0.0,20781.0,0.21052631578947367,1241.0,1.5,27.0,13.35
2346.0,39.0,0,1,0,4,0,0,5.0,28.0,16.0,6.0,7.0,12.0,193372.0,23.0,12.0,0.0,1.0,1.0,1.0,14.0,13.0,58.0,4.0,1.0,1.0,3.0,23.0,4.0,23.0,14.0,301.0,0.0999064235291434,0.3721388077183922,8.0,0.0,6668.0,0.4117647058823529,812.0,2.25,25.0,9.3
2347.0,25.0,1,1,0,5,4,4,5.0,28.0,0.0,7.0,0.0,10.0,146738.0,23.0,6.0,1.0,4.0,10.0,3.0,1.0,4.0,43.0,5.0,2.0,5.0,1.0,46.0,2.0,14.0,16.0,170.0,0.7247122873192972,0.3857007058329947,0.0,0.0,5059.931034482759,0.0,43.0,3.25,36.0,8.25
2348.0,32.0,0,1,1,4,2,4,5.0,28.0,15.0,2.0,2.0,11.0,49093.0,9.0,13.0,3.0,5.0,14.0,19.0,14.0,12.0,61.0,3.0,4.0,2.0,2.0,93.0,3.0,20.0,9.0,128.0,-0.4721161348286831,-1.013476501353308,0.0,0.0,1692.8620689655172,0.125,854.0,2.75,42.0,11.45
2349.0,34.0,0,2,0,2,4,2,2.0,8.0,18.0,3.0,7.0,2.0,102728.0,9.0,36.0,3.0,5.0,9.0,12.0,13.0,13.0,0.0,4.0,2.0,1.0,2.0,58.0,2.0,6.0,2.0,165.0,-0.812292899464663,0.7770537690222658,23.0,0.0,11414.222222222223,0.3684210526315789,0.0,2.25,30.0,7.3
2350.0,40.0,0,2,2,1,1,4,3.0,31.0,8.0,0.0,6.0,13.0,43954.0,27.0,17.0,0.0,5.0,14.0,16.0,28.0,11.0,66.0,1.0,1.0,2.0,5.0,25.0,5.0,4.0,3.0,275.0,0.2283672174366535,1.3998232681473604,46.0,0.0,1373.5625,0.6666666666666666,1848.0,2.25,57.0,12.100000000000001
2351.0,41.0,0,2,2,1,4,2,3.0,12.0,3.0,0.0,0.0,0.0,145123.0,7.0,19.0,2.0,5.0,12.0,14.0,15.0,13.0,40.0,5.0,5.0,1.0,5.0,66.0,3.0,20.0,8.0,191.0,0.1107081696921835,0.9510070609904878,41.0,0.0,11163.307692307691,0.0,600.0,4.0,33.0,5.5
2352.0,36.0,0,1,0,4,0,2,5.0,10.0,6.0,4.0,3.0,8.0,97508.0,12.0,15.0,1.0,2.0,11.0,14.0,20.0,0.0,70.0,1.0,2.0,2.0,2.0,42.0,2.0,13.0,7.0,208.0,1.836778404188832,-1.3113283659590298,53.0,0.0,8864.363636363636,0.42857142857142855,1400.0,1.75,37.0,14.5
